player_ID,sport,position,start_year,start_age,years_played
Beno Udrih,NBA,G,2005,26,13
Roko Ukic,NBA,G,2009,27,2
Tyler Ulis,NBA,G,2017,29,2
Kelvin Upshaw,NBA,G,1989,37,3
Jarrod Uthoff,NBA,F,2017,44,1
Ben Uzoh,NBA,G,2011,36,2
Darnell Valentine,NBA,G,1982,14,10
Ronnie Valentine,NBA,F,1981,22,1
Jan Van Breda Kolff,NBA,multi,1975,16,9
Nick Van Exel,NBA,G,1994,31,13
Keith Van Horn,NBA,F,1998,14,9
Dennis Van Zant,NBA,F,1976,29,1
David Vanterpool,NBA,G,2001,24,1
Ratko Varda,NBA,C,2002,19,1
Anderson Varejao,NBA,multi,2005,41,13
Jarvis Varnado,NBA,F,2013,58,2
Greivis Vasquez,NBA,G,2011,30,7
Jacque Vaughn,NBA,G,1998,33,12
Rashad Vaughn,NBA,G,2016,31,3
Virgil Vaughn,NBA,multi,1947,27,1
Bob Verga,NBA,G,1968,46,7
Pete Verhoeven,NBA,F,1982,19,6
Joao Vianna,NBA,F,1992,31,1
Jay Vincent,NBA,F,1982,34,9
Sam Vincent,NBA,G,1986,31,7
Marcus Vinicius,NBA,F,2007,31,2
Claude Virden,NBA,F,1973,33,1
Gary Voce,NBA,F,1990,29,1
Jake Voskuhl,NBA,C,2001,11,9
Danny Vranes,NBA,F,1982,18,7
Slavko Vranes,NBA,C,2004,48,1
Stojko Vrankovic,NBA,C,1991,15,9
Brett Vroman,NBA,C,1981,27,1
Nikola Vucevic,NBA,C,2012,38,7
Sasha Vujacic,NBA,G,2005,23,13
Dwyane Wade,NBA,G,2004,30,15
Dajuan Wagner,NBA,G,2003,39,5
Dion Waiters,NBA,G,2013,43,6
Andre Wakefield,NBA,G,1979,49,2
Neal Walk,NBA,C,1970,18,8
Antoine Walker,NBA,F,1997,44,12
Chet Walker,NBA,multi,1963,42,13
Darrell Walker,NBA,G,1984,32,10
Kenny Walker,NBA,F,1987,51,9
Phil Walker,NBA,G,1978,37,1
Samaki Walker,NBA,F,1997,49,10
Wally Walker,NBA,F,1977,31,8
Ben Wallace,NBA,multi,1997,4,16
Gerald Wallace,NBA,F,2002,13,14
John Wallace,NBA,F,1997,38,8
Rasheed Wallace,NBA,multi,1996,14,18
Dwight Waller,NBA,F,1969,22,4
Matt Walsh,NBA,multi,2006,32,1
Rex Walters,NBA,G,1994,51,7
Bill Walton,NBA,multi,1975,20,13
Lloyd Walton,NBA,G,1977,33,5
Luke Walton,NBA,F,2004,49,10
Perry Warbington,NBA,G,1975,45,1
Charlie Ward,NBA,G,1995,11,11
Jim Ware,NBA,F,1967,19,3
Ben Warley,NBA,multi,1963,12,8
Willie Warren,NBA,G,2011,25,1
Bryan Warrick,NBA,G,1983,35,4
Hakim Warrick,NBA,F,2006,36,8
Chris Washburn,NBA,C,1987,24,2
Donald Washington,NBA,F,1975,57,2
Duane Washington,NBA,G,1988,40,6
Eric Washington,NBA,G,1998,27,2
Kermit Washington,NBA,multi,1974,22,15
Pearl Washington,NBA,G,1987,35,3
Stan Washington,NBA,G,1975,50,1
Wilson Washington,NBA,multi,1978,36,2
C.J. Watson,NBA,G,2008,34,10
Jamie Watson,NBA,F,1995,55,5
Maalik Wayns,NBA,G,2013,43,2
David Wear,NBA,F,2015,45,1
Clarence Weatherspoon,NBA,F,1993,23,13
Nick Weatherspoon,NBA,F,1974,29,7
Kyle Weaver,NBA,G,2009,29,3
Marcus Webb,NBA,multi,1993,26,1
Chris Webber,NBA,multi,1994,10,15
Briante Weber,NBA,G,2016,56,3
Jeff Webster,NBA,F,1996,46,1
Scott Wedman,NBA,multi,1975,13,13
Sonny Weems,NBA,multi,2009,36,8
Bob Weiss,NBA,G,1966,36,12
Bubba Wells,NBA,F,1998,33,1
Owen Wells,NBA,F,1975,27,1
Ralph Wells,NBA,G,1963,23,1
Jiri Welsch,NBA,G,2003,21,4
Bill Wennington,NBA,C,1986,40,15
Robert Werdann,NBA,C,1993,26,5
David Wesley,NBA,G,1994,35,14
Delonte West,NBA,G,2005,40,8
Doug West,NBA,multi,1990,28,12
Mario West,NBA,G,2008,52,4
Mark West,NBA,multi,1984,15,17
Russell Westbrook,NBA,G,2009,38,10
Paul Westphal,NBA,G,1973,34,12
John Wetzel,NBA,multi,1968,11,9
Ennis Whatley,NBA,G,1984,35,14
DeJuan Wheat,NBA,G,1998,53,2
D.J. White,NBA,F,2009,50,6
Hubie White,NBA,multi,1963,40,9
James White,NBA,multi,2007,13,7
Jo Jo White,NBA,G,1970,13,12
Okaro White,NBA,F,2017,51,2
Rory White,NBA,F,1983,29,5
Rudy White,NBA,G,1976,18,6
Willie White,NBA,G,1985,25,2
Isaiah Whitehead,NBA,G,2017,55,2
Jerome Whitehead,NBA,multi,1979,16,11
Donald Whiteside,NBA,G,1997,42,2
Hassan Whiteside,NBA,C,2011,51,8
Chris Whitney,NBA,G,1994,23,11
Hank Whitney,NBA,multi,1968,20,3
Shayne Whittington,NBA,multi,2015,41,2
Sidney Wicks,NBA,multi,1972,33,10
Ron Widby,NBA,F,1968,23,1
Murray Wier,NBA,G,1950,19,1
Andrew Wiggins,NBA,multi,2015,55,4
Ken Wilburn,NBA,F,1968,25,2
Jacob Wiley,NBA,F,2018,34,1
Morlon Wiley,NBA,G,1989,33,7
Jamaal Wilkes,NBA,multi,1975,22,12
Dominique Wilkins,NBA,multi,1983,36,17
Eddie Lee Wilkins,NBA,multi,1985,32,9
Gerald Wilkins,NBA,multi,1986,26,14
Jeff Wilkins,NBA,multi,1981,29,6
Dale Wilkinson,NBA,F,1985,27,1
Mike Wilks,NBA,G,2003,41,8
Aaron Williams,NBA,multi,1994,19,15
Alan Williams,NBA,multi,2016,35,2
Alvin Williams,NBA,G,1998,30,10
Brandon Williams,NBA,G,1998,14,6
Buck Williams,NBA,multi,1982,13,17
C.J. Williams,NBA,G,2018,57,1
Deron Williams,NBA,G,2006,13,12
Derrick Williams,NBA,F,2012,46,6
Earl Williams,NBA,multi,1975,30,5
Elliot Williams,NBA,G,2012,30,5
Eric Williams,NBA,F,1996,25,12
Fly Williams,NBA,multi,1975,25,1
Frank Williams,NBA,G,2003,38,3
Freeman Williams,NBA,multi,1979,25,8
Guy Williams,NBA,F,1985,28,2
Herb Williams,NBA,multi,1982,38,18
Hot Rod Williams,NBA,multi,1987,42,13
Jason Williams,NBA,G,1999,40,13
Jawad Williams,NBA,F,2009,41,3
Jayson Williams,NBA,multi,1991,16,9
Jerome Williams,NBA,F,1997,11,9
Jordan Williams,NBA,F,2012,54,1
Justin Williams,NBA,F,2007,20,2
Kenny Williams,NBA,F,1991,22,4
Lorenzo Williams,NBA,multi,1993,23,8
Marcus Williams,NBA,F,2008,35,2
Micheal Williams,NBA,G,1989,27,11
Mike Williams,NBA,F,1990,33,1
Monty Williams,NBA,F,1995,44,9
Nate Williams,NBA,multi,1972,17,8
Ray Williams,NBA,G,1978,36,10
Reggie Williams,NBA,multi,1988,40,10
Rickey Williams,NBA,G,1983,36,1
Rob Williams,NBA,G,1983,24,2
Sam Williams,NBA,F,1982,26,4
Scott Williams,NBA,multi,1991,27,15
Shammond Williams,NBA,G,1999,31,9
Shawne Williams,NBA,F,2007,15,9
Shelden Williams,NBA,F,2007,41,6
Sly Williams,NBA,multi,1980,47,7
Travis Williams,NBA,F,1998,51,2
Troy Williams,NBA,F,2017,54,2
Walt Williams,NBA,multi,1993,19,11
Willie Williams,NBA,F,1971,23,1
Kevin Willis,NBA,multi,1985,33,23
Bill Willoughby,NBA,multi,1976,14,9
Dedric Willoughby,NBA,multi,2000,45,1
Bobby Wilson,NBA,G,1975,25,4
Bubba Wilson,NBA,G,1980,33,1
D.J. Wilson,NBA,F,2018,59,1
Isaiah Wilson,NBA,G,1972,23,2
Jamil Wilson,NBA,F,2018,54,1
Michael Wilson,NBA,G,1984,26,4
Ricky Wilson,NBA,G,1988,29,1
Kyle Wiltjer,NBA,F,2017,36,1
Kennard Winchester,NBA,multi,1991,21,3
Lee Winfield,NBA,G,1970,30,7
David Wingate,NBA,multi,1987,28,15
Dontonio Wingfield,NBA,F,1995,29,4
Harthorne Wingo,NBA,F,1973,43,4
Marv Winkler,NBA,G,1971,27,2
Justise Winslow,NBA,F,2016,37,3
Rickie Winslow,NBA,F,1988,43,1
Trevor Winter,NBA,C,1999,41,1
Brian Winters,NBA,multi,1975,14,9
Jeff Withey,NBA,C,2014,27,5
Joe Wolf,NBA,multi,1988,41,12
Ruben Wolkowyski,NBA,F,2001,51,3
Nate Wolters,NBA,G,2014,27,5
Al Wood,NBA,multi,1982,28,6
David Wood,NBA,F,1989,14,9
Qyntel Woods,NBA,F,2003,53,4
Randy Woods,NBA,G,1993,29,4
Bob Woollard,NBA,C,1970,42,1
Orlando Woolridge,NBA,F,1982,36,13
Metta World Peace,NBA,F,2000,38,18
Antoine Wright,NBA,multi,2006,45,6
Bracey Wright,NBA,G,2006,21,2
Brad Wright,NBA,F,1987,24,2
Brandan Wright,NBA,multi,2008,23,11
Chris Wright,NBA,F,2012,24,3
Delon Wright,NBA,G,2016,31,3
Joby Wright,NBA,multi,1973,34,4
Lorenzen Wright,NBA,multi,1997,40,13
Luther Wright,NBA,C,1994,30,1
Sharone Wright,NBA,multi,1995,18,4
Tony Wroten,NBA,G,2013,40,4
Guerschon Yabusele,NBA,F,2018,24,1
Barry Yates,NBA,F,1972,24,1
Charlie Yelverton,NBA,multi,1972,53,1
