player_ID,sport,position,start_year,start_age,years_played
Cozell McQueen,NBA,3,1987,43,1
Eric McWilliams,NBA,3,1973,25,1
Stanislav Medvedenko,NBA,3,2001,52,7
Jodie Meeks,NBA,2,2010,27,9
Cliff Meely,NBA,0,1972,28,5
Gal Mekel,NBA,2,2014,42,2
Bill Melchionni,NBA,2,1967,14,10
Gary Melchionni,NBA,2,1974,51,2
Fab Melo,NBA,1,2013,53,1
Chuck Mencel,NBA,2,1956,40,2
Ken Menke,NBA,2,1950,25,1
Dewitt Menyard,NBA,1,1968,20,1
Joe Meriweather,NBA,0,1976,48,10
Loren Meyer,NBA,1,1996,56,4
Jordan Mickey,NBA,3,2016,40,3
Khris Middleton,NBA,0,2013,42,6
Red Mihalik,NBA,2,1947,23,1
Chris Mihm,NBA,1,2001,45,9
Vern Mikkelsen,NBA,0,1950,19,10
Al Miksis,NBA,1,1950,27,1
Marko Milic,NBA,0,1998,28,2
Darko Milicic,NBA,0,2004,12,10
Anthony Miller,NBA,3,1995,25,11
Bill Miller,NBA,3,1949,30,1
Brad Miller,NBA,1,1999,32,14
Darius Miller,NBA,3,2013,26,6
Larry Miller,NBA,0,1969,47,7
Malcolm Miller,NBA,3,2018,47,1
Reggie Miller,NBA,0,1988,13,18
Terry Mills,NBA,3,1991,28,11
Elijah Millsap,NBA,0,2015,49,3
Paul Millsap,NBA,3,2007,18,12
Dirk Minniefield,NBA,2,1986,55,3
Greg Minor,NBA,0,1995,25,5
Mark Minor,NBA,3,1973,35,1
Wat Misaka,NBA,2,1948,27,1
Jason Miskiri,NBA,2,2000,23,1
Donovan Mitchell,NBA,2,2018,40,1
Mike Mitchell,NBA,3,1979,48,10
Sam Mitchell,NBA,3,1990,33,13
Todd Mitchell,NBA,3,1989,34,1
Tony Mitchell,NBA,3,2014,31,1
Steve Mix,NBA,3,1970,26,14
Cuttino Mobley,NBA,2,1999,31,11
Doug Moe,NBA,0,1968,28,5
Jerome Moiso,NBA,0,2001,37,5
Wayne Molis,NBA,3,1967,35,2
Sidney Moncrief,NBA,2,1980,22,12
Eric Money,NBA,2,1975,18,6
Sergei Monia,NBA,3,2006,31,1
Greg Monroe,NBA,0,2011,46,8
Eric Montross,NBA,1,1995,47,8
Andre Moore,NBA,3,1988,22,1
E'Twaun Moore,NBA,2,2012,21,7
Mikki Moore,NBA,1,1999,13,14
Ron Moore,NBA,1,1988,43,1
Tracy Moore,NBA,0,1992,25,6
Darren Morningstar,NBA,1,1994,39,1
Chris Morris,NBA,3,1989,31,11
Darius Morris,NBA,2,2012,40,4
Marcus Morris,NBA,3,2012,17,7
Markieff Morris,NBA,3,2012,36,7
Randolph Morris,NBA,1,2007,37,4
Terence Morris,NBA,3,2002,16,5
Mike Morrison,NBA,2,1990,46,1
Richard Morton,NBA,2,1989,26,1
Glenn Mosley,NBA,3,1978,36,2
Donatas Motiejunas,NBA,0,2013,46,5
Hanno Mottola,NBA,1,2001,33,2
Arnett Moultrie,NBA,3,2013,42,2
Rick Mount,NBA,2,1971,19,5
Emmanuel Mudiay,NBA,2,2016,54,3
Erwin Mueller,NBA,0,1967,43,8
Shabazz Muhammad,NBA,0,2014,24,5
Byron Mullens,NBA,1,2010,30,5
Xavier Munford,NBA,2,2016,43,1
Eric Murdock,NBA,2,1992,51,9
Gheorghe Muresan,NBA,1,1994,51,7
Dick Murphy,NBA,2,1947,29,1
Erik Murphy,NBA,3,2014,45,1
Jay Murphy,NBA,3,1985,19,4
Kevin Murphy,NBA,2,2013,50,1
Tod Murphy,NBA,0,1988,15,7
Troy Murphy,NBA,0,2002,27,12
Dejounte Murray,NBA,2,2017,40,2
Ken Murray,NBA,0,1951,18,5
Lamond Murray,NBA,3,1995,15,12
Willie Murrell,NBA,3,1968,44,3
Toure' Murry,NBA,0,2014,38,2
Mike Muscala,NBA,0,2014,55,5
Martin Muursepp,NBA,3,1997,47,2
Pete Myers,NBA,0,1987,45,12
Hamady N'Diaye,NBA,1,2011,37,4
Makhtar N'Diaye,NBA,3,1999,49,1
Mamadou N'Diaye,NBA,1,2001,29,5
Boniface N'Dong,NBA,1,2006,49,1
Boris Nachamkin,NBA,3,1955,21,1
Bostjan Nachbar,NBA,3,2003,23,6
Abdel Nader,NBA,3,2018,26,1
Larry Nance,NBA,0,1982,22,13
Larry Nance,NBA,3,2016,25,3
Cotton Nash,NBA,3,1965,25,4
Steve Nash,NBA,2,1997,15,18
Swen Nater,NBA,1,1974,23,11
Howard Nathan,NBA,2,1996,50,1
Kenny Natt,NBA,2,1981,38,5
Juan Carlos Navarro,NBA,2,2008,43,1
Maurice Ndour,NBA,3,2017,41,1
Lloyd Neal,NBA,0,1973,35,7
Ed Nealy,NBA,3,1983,24,11
Nemanja Nedovic,NBA,2,2014,47,1
Louie Nelson,NBA,2,1974,24,5
Dick Nemelka,NBA,2,1971,45,1
Martin Nessley,NBA,1,1988,19,1
Rasho Nesterovic,NBA,1,1999,41,12
Bob Netolicky,NBA,0,1968,47,9
Johnny Neumann,NBA,0,1972,17,7
Chuck Nevitt,NBA,1,1983,16,12
Melvin Newbern,NBA,2,1993,38,1
Bill Newton,NBA,1,1973,49,2
Georges Niang,NBA,3,2017,25,1
Jack Nichols,NBA,0,1949,20,10
Andrew Nicholson,NBA,3,2013,40,5
Gaylon Nickerson,NBA,2,1997,58,1
Rich Niemann,NBA,1,1969,16,4
Mike Niles,NBA,3,1981,21,1
Dyron Nix,NBA,3,1990,33,1
Norm Nixon,NBA,2,1978,31,12
Chuck Noble,NBA,2,1956,36,7
David Noel,NBA,3,2007,24,1
Lucas Nogueira,NBA,1,2015,17,4
Jeff Nordgaard,NBA,3,1998,35,1
Ken Norman,NBA,3,1988,16,10
Audie Norris,NBA,1,1983,55,3
Willie Norwood,NBA,3,1972,21,7
Stan Noszka,NBA,2,1947,19,3
Steve Novak,NBA,3,2007,21,11
Mel Nowell,NBA,2,1963,35,6
Dennis Nutt,NBA,2,1987,59,1
Julius Nwosu,NBA,1,1995,47,1
Charles O'Bannon,NBA,0,1998,20,2
Ed O'Bannon,NBA,3,1996,24,2
Jim O'Brien,NBA,3,1974,53,2
Johnny O'Bryant,NBA,0,2015,40,4
Fran O'Hanlon,NBA,2,1971,23,1
Jermaine O'Neal,NBA,0,1997,15,18
Royce O'Neale,NBA,3,2018,39,1
Kyle O'Quinn,NBA,0,2013,50,6
Charles Oakley,NBA,0,1986,31,19
Fabricio Oberto,NBA,0,2006,51,6
Daniel Ochefu,NBA,1,2017,49,1
Greg Oden,NBA,1,2009,31,6
Lamar Odom,NBA,3,2000,31,14
Ralph Ogden,NBA,3,1971,49,1
Don Ohl,NBA,2,1961,21,10
Tim Ohlbrecht,NBA,1,2013,22,1
Semi Ojeleye,NBA,3,2018,31,1
Hakeem Olajuwon,NBA,1,1985,22,18
Jawann Oldham,NBA,1,1981,42,11
Frank Oleynick,NBA,2,1976,48,2
Brian Oliver,NBA,2,1991,22,8
Michael Olowokandi,NBA,1,1999,15,9
Bud Olsen,NBA,0,1963,36,8
Kelly Olynyk,NBA,0,2014,45,5
Arinze Onuaku,NBA,1,2014,34,4
Chinanu Onuaku,NBA,0,2017,48,1
Louis Orr,NBA,3,1981,31,8
Jose Ortiz,NBA,3,1989,20,2
Daniel Orton,NBA,0,2012,29,3
Chuck Osborne,NBA,3,1962,37,1
Greg Ostertag,NBA,1,1996,15,11
Matt Othick,NBA,2,1993,40,1
Bo Outlaw,NBA,3,1994,29,15
Travis Outlaw,NBA,3,2004,28,11
Billy Owens,NBA,0,1992,14,10
Eddie Owens,NBA,3,1978,57,1
Jim Owens,NBA,3,1974,41,2
Keith Owens,NBA,3,1992,24,1
Larry Owens,NBA,3,2011,34,2
Joe Pace,NBA,1,1977,56,2
Scott Padgett,NBA,3,2000,19,8
Marcus Paige,NBA,2,2018,36,1
Jim Palmer,NBA,0,1959,38,3
Georgios Papagiannis,NBA,1,2017,51,2
Jeremy Pargo,NBA,2,2012,58,2
Easy Parham,NBA,0,1949,27,3
Robert Parish,NBA,1,1977,2,21
Med Park,NBA,0,1956,17,5
Anthony Parker,NBA,2,1998,7,15
Jabari Parker,NBA,3,2015,26,3
Smush Parker,NBA,2,2003,28,6
Sonny Parker,NBA,0,1977,29,6
Barry Parkhill,NBA,2,1974,43,3
Cherokee Parks,NBA,0,1996,50,9
Richard Parks,NBA,3,1968,33,1
Zarko Paspalj,NBA,3,1990,30,1
Marty Passaglia,NBA,2,1947,21,3
Andrae Patterson,NBA,3,1999,49,2
Lamar Patterson,NBA,0,2016,48,2
Patrick Patterson,NBA,3,2011,19,8
Steve Patterson,NBA,1,1972,53,5
Tom Patterson,NBA,3,1973,51,2
John Paxson,NBA,2,1984,34,11
Adreian Payne,NBA,0,2015,35,4
Cameron Payne,NBA,2,2016,46,2
Kenny Payne,NBA,0,1990,25,4
Elfrid Payton,NBA,2,2015,54,4
Gary Payton,NBA,2,2017,32,2
Oleksiy Pecherov,NBA,1,2008,39,3
Wiley Peck,NBA,2,1980,37,1
Anthony Peeler,NBA,2,1993,29,13
Nikola Pekovic,NBA,1,2011,16,6
Sam Pellom,NBA,0,1980,35,4
Jerry Pender,NBA,2,1974,50,1
Kirk Penney,NBA,2,2004,27,2
Mike Peplowski,NBA,1,1994,46,3
Kendrick Perkins,NBA,1,2004,40,13
Sam Perkins,NBA,0,1985,16,17
Warren Perkins,NBA,0,1950,18,2
Aulcie Perry,NBA,1,1975,50,1
Curtis Perry,NBA,3,1971,42,8
Elliot Perry,NBA,2,1992,20,11
Chuck Person,NBA,3,1987,26,14
Jim Petersen,NBA,0,1985,16,8
Morris Peterson,NBA,3,2001,45,11
Drazen Petrovic,NBA,2,1990,27,4
Jerry Pettway,NBA,0,1968,34,2
Roger Phegley,NBA,0,1979,19,6
Bobby Phills,NBA,2,1992,30,9
Eric Piatkowski,NBA,0,1995,10,14
Paul Pierce,NBA,0,1999,36,19
Ed Pinckney,NBA,3,1986,32,12
Kevinn Pinkney,NBA,3,2007,19,1
John Pinone,NBA,3,1984,22,1
Tom Piotrowski,NBA,1,1984,20,1
Scottie Pippen,NBA,0,1988,33,17
Zoran Planinic,NBA,2,2004,54,3
Tibor Pleiss,NBA,1,2016,23,1
Marshall Plumlee,NBA,1,2017,54,1
Miles Plumlee,NBA,0,2013,18,6
Gary Plummer,NBA,0,1985,38,9
Jakob Poeltl,NBA,1,2017,40,2
Scot Pollard,NBA,1,1998,23,11
Quincy Pondexter,NBA,0,2011,28,8
Chris Porter,NBA,3,2001,57,1
Howard Porter,NBA,0,1972,24,7
Kevin Porter,NBA,2,1973,15,11
Otto Porter,NBA,3,2014,23,5
Terry Porter,NBA,2,1986,22,17
Kristaps Porzingis,NBA,0,2016,48,3
Lavor Postell,NBA,2,2001,37,3
John Postley,NBA,3,1968,20,1
Vitaly Potapenko,NBA,1,1997,14,11
Leon Powe,NBA,3,2007,50,5
Cincinnatus Powell,NBA,0,1968,38,8
Dwight Powell,NBA,0,2015,38,4
Josh Powell,NBA,3,2006,26,9
Norman Powell,NBA,2,2016,49,3
Roger Powell,NBA,3,2007,30,1
Alex Poythress,NBA,3,2017,31,2
Mike Pratt,NBA,0,1971,49,2
Phil Pressey,NBA,2,2014,48,3
A.J. Price,NBA,2,2010,16,6
Brent Price,NBA,2,1993,47,10
Mark Price,NBA,2,1987,21,12
Tayshaun Prince,NBA,3,2003,36,14
Kevin Pritchard,NBA,2,1991,15,6
Joel Przybilla,NBA,1,2001,13,13
Roy Pugh,NBA,0,1949,21,1
Tim Quarterman,NBA,2,2017,32,1
Bob Quick,NBA,0,1969,32,4
Ivan Rabb,NBA,3,2018,51,1
Vladimir Radmanovic,NBA,3,2002,44,12
Aleksandar Radojevic,NBA,1,2000,42,6
Frank Radovich,NBA,3,1962,34,1
Miroslav Raduljica,NBA,1,2014,52,2
Ray Radziszewski,NBA,3,1958,36,1
Kurt Rambis,NBA,3,1982,22,14
Peter John Ramos,NBA,1,2005,21,1
Frank Ramsey,NBA,0,1955,34,10
Zach Randolph,NBA,0,2002,30,17
Blair Rasmussen,NBA,1,1986,50,8
Ed Ratleff,NBA,0,1974,32,5
Andy Rautins,NBA,2,2011,38,1
Clifford Ray,NBA,1,1972,45,10
Jimmy Rayl,NBA,2,1968,23,2
Eldridge Recasner,NBA,2,1995,31,8
Michael Redd,NBA,2,2001,28,12
Justin Reed,NBA,3,2005,54,3
Ron Reed,NBA,3,1966,19,2
Willie Reed,NBA,0,2016,54,3
Willis Reed,NBA,0,1965,22,10
Khalid Reeves,NBA,2,1995,22,6
Don Reid,NBA,3,1996,40,8
J.R. Reid,NBA,3,1990,9,12
Jared Reiner,NBA,1,2005,50,3
Richard Rellford,NBA,3,1988,22,1
Shawn Respert,NBA,2,1996,25,4
Kevin Restani,NBA,0,1975,27,8
Kendall Rhine,NBA,1,1968,23,2
Gene Rhodes,NBA,2,1953,30,1
Rodrick Rhodes,NBA,0,1998,27,3
Glen Rice,NBA,3,1990,40,15
Chris Richard,NBA,3,2008,38,3
Clint Richardson,NBA,2,1980,35,8
Norm Richardson,NBA,2,2002,36,1
Quentin Richardson,NBA,2,2001,36,13
Mitch Richmond,NBA,2,1989,28,14
John Richter,NBA,3,1960,38,1
Jim Riffey,NBA,3,1951,26,1
Bob Riley,NBA,3,1971,35,1
Pat Riley,NBA,0,1968,18,9
Mike Riordan,NBA,0,1969,31,9
Ramon Rivas,NBA,0,1989,33,1
Austin Rivers,NBA,2,2013,33,6
Doc Rivers,NBA,2,1984,24,13
Andre Roberson,NBA,0,2014,38,5
Anthony Roberts,NBA,0,1978,23,7
Brian Roberts,NBA,2,2013,43,5
Fred Roberts,NBA,0,1984,16,14
Lawrence Roberts,NBA,3,2006,46,2
Marv Roberts,NBA,0,1972,21,6
Stanley Roberts,NBA,1,1992,26,9
Alvin Robertson,NBA,2,1985,37,12
Ryan Robertson,NBA,2,2000,49,1
Tony Robertson,NBA,2,1978,20,2
Rick Robey,NBA,0,1979,30,8
Bernard Robinson,NBA,0,2005,52,3
Chris Robinson,NBA,2,1997,48,2
Clifford Robinson,NBA,0,1990,41,18
Flynn Robinson,NBA,2,1967,32,8
Glenn Robinson,NBA,3,1995,34,11
Glenn Robinson,NBA,0,2015,29,3
Jamal Robinson,NBA,3,2001,30,1
James Robinson,NBA,2,1994,44,8
Larry Robinson,NBA,0,1991,28,12
Rumeal Robinson,NBA,2,1991,46,7
Samuel Robinson,NBA,3,1971,41,2
Wayne Robinson,NBA,3,1981,47,1
Wilbert Robinson,NBA,2,1974,19,1
Bill Robinzine,NBA,3,1976,18,7
Dennis Rodman,NBA,3,1987,23,14
Harry Rogers,NBA,3,1976,46,1
Rodney Rogers,NBA,3,1994,27,12
Roy Rogers,NBA,3,1997,34,4
Willie Rogers,NBA,0,1969,48,1
Al Roges,NBA,0,1954,35,2
Kenny Rollins,NBA,2,1949,26,5
Tree Rollins,NBA,1,1978,29,18
Lorenzo Romar,NBA,2,1981,20,5
Rajon Rondo,NBA,2,2007,48,12
Sean Rooks,NBA,1,1993,9,12
Derrick Rose,NBA,2,2009,43,10
Jalen Rose,NBA,0,1995,45,13
Quinton Ross,NBA,2,2005,50,7
Terrence Ross,NBA,0,2013,27,6
Doug Roth,NBA,1,1990,50,1
Dan Roundfield,NBA,0,1976,38,12
Ron Rowan,NBA,2,1987,43,1
Curtis Rowe,NBA,3,1972,49,8
Jim Rowinski,NBA,0,1989,21,2
Donald Royal,NBA,3,1990,20,9
Reggie Royals,NBA,1,1975,23,1
Guy Rucker,NBA,0,2003,59,1
Delaney Rudd,NBA,2,1990,30,4
Damjan Rudez,NBA,3,2015,51,3
Michael Ruffin,NBA,3,2000,11,10
Paul Ruffner,NBA,0,1971,50,6
Bob Rule,NBA,0,1968,23,8
Brandon Rush,NBA,0,2009,25,9
Bryon Russell,NBA,3,1994,34,13
Walker Russell,NBA,2,2012,52,1
Robert Sacre,NBA,1,2013,37,4
John Salmons,NBA,2,2003,29,13
Soumaila Samake,NBA,1,2001,20,3
Ralph Sampson,NBA,0,1984,33,9
Pepe Sanchez,NBA,2,2001,25,3
Al Sanders,NBA,3,1973,45,1
Larry Sanders,NBA,0,2011,53,7
Melvin Sanders,NBA,0,2006,56,1
Tom Sanders,NBA,3,1961,43,13
Ron Sanford,NBA,3,1972,21,1
Bob Santini,NBA,3,1956,29,1
Dario Saric,NBA,3,2017,58,2
Tomas Satoransky,NBA,2,2017,50,2
Kenny Satterfield,NBA,2,2002,48,2
Glynn Saulters,NBA,2,1969,41,1
Alan Sawyer,NBA,3,1951,23,1
Brian Scalabrine,NBA,3,2002,42,11
Alex Scales,NBA,2,2006,58,1
Herm Schaefer,NBA,0,1949,27,2
Billy Schaeffer,NBA,3,1974,57,3
Fred Schaus,NBA,3,1950,28,5
Danny Schayes,NBA,0,1982,27,18
Steve Scheffler,NBA,0,1991,43,7
Luke Schenscher,NBA,1,2006,18,2
Dwayne Schintzius,NBA,1,1991,19,9
Dale Schlueter,NBA,1,1969,22,10
Russ Schoene,NBA,0,1983,30,7
Detlef Schrempf,NBA,0,1986,34,16
Howie Schultz,NBA,0,1950,27,4
Luis Scola,NBA,3,2008,17,10
Alvin Scott,NBA,0,1978,16,8
Brent Scott,NBA,0,1997,44,1
Charlie Scott,NBA,0,1971,28,10
Mike Scott,NBA,3,2013,27,6
Ray Scott,NBA,0,1962,40,11
Ed Searcy,NBA,3,1976,29,1
Wayne See,NBA,2,1950,26,1
Phil Sellers,NBA,0,1977,51,1
Frank Selvy,NBA,0,1955,22,10
Mouhamed Sene,NBA,0,2007,32,3
George Senesky,NBA,2,1947,23,8
Ansu Sesay,NBA,3,2002,45,4
Tom Sewell,NBA,2,1985,36,1
Mustafa Shakur,NBA,2,2011,54,4
God Shammgod,NBA,2,1998,35,1
Earl Shannon,NBA,0,1947,24,3
Howie Shannon,NBA,0,1949,18,2
Walter Sharpe,NBA,3,2009,21,1
Brian Shaw,NBA,2,1989,39,15
Casey Shaw,NBA,1,1999,43,1
Craig Shelton,NBA,3,1981,58,2
Lonnie Shelton,NBA,0,1977,22,10
Billy Shepherd,NBA,2,1973,30,3
Ed Sherod,NBA,2,1983,39,1
Gene Shue,NBA,2,1955,31,10
Iman Shumpert,NBA,2,2012,15,7
Alexey Shved,NBA,2,2013,45,3
Pascal Siakam,NBA,3,2017,42,2
Sam Sibert,NBA,3,1973,34,1
Jerry Sichting,NBA,2,1981,32,10
Larry Siegfried,NBA,3,1964,26,9
Jack Sikma,NBA,0,1978,35,14
Paul Silas,NBA,0,1965,10,16
Xavier Silas,NBA,2,2012,24,1
Garret Siler,NBA,1,2011,26,1
Wayne Simien,NBA,3,2006,25,2
Ben Simmons,NBA,0,2018,57,1
Cedric Simmons,NBA,3,2007,45,3
Jonathon Simmons,NBA,0,2016,40,3
Miles Simon,NBA,2,1999,58,1
Ralph Simpson,NBA,0,1971,11,10
Alvin Sims,NBA,2,1999,19,1
Henry Sims,NBA,1,2013,51,4
Kyle Singler,NBA,3,2013,19,6
McKinley Singleton,NBA,2,1987,40,1
Charlie Sitton,NBA,3,1985,39,1
Scott Skiles,NBA,2,1987,22,10
Brian Skinner,NBA,3,1999,24,14
Reggie Slater,NBA,3,1995,12,9
Jim Slaughter,NBA,1,1952,32,1
Tamar Slay,NBA,2,2003,42,3
Jerry Sloan,NBA,0,1966,15,11
Uros Slokar,NBA,3,2007,24,1
Charles Smith,NBA,2,1990,32,7
Charles Smith,NBA,2,1998,23,9
Chris Smith,NBA,2,1993,49,3
Chris Smith,NBA,2,2014,29,1
Clinton Smith,NBA,3,1987,23,5
Craig Smith,NBA,3,2007,54,6
Dennis Smith,NBA,2,2018,49,1
Derek Smith,NBA,0,1983,25,9
Donta Smith,NBA,0,2005,33,2
Doug Smith,NBA,3,1992,16,5
Garfield Smith,NBA,0,1971,19,3
Greg Smith,NBA,3,1969,21,8
Greg Smith,NBA,1,2012,42,5
J.R. Smith,NBA,0,2005,14,14
Jerry Smith,NBA,2,2012,43,1
Joe Smith,NBA,3,1996,24,16
Josh Smith,NBA,3,2005,37,14
Keith Smith,NBA,2,1987,38,1
Ken Smith,NBA,3,1976,23,1
Kenny Smith,NBA,2,1988,22,10
LaBradford Smith,NBA,2,1992,30,3
Michael Smith,NBA,3,1990,17,6
Michael Smith,NBA,3,1995,51,7
Otis Smith,NBA,0,1987,34,6
Phil Smith,NBA,2,1975,22,9
Randy Smith,NBA,0,1972,24,12
Robert Smith,NBA,2,1978,36,8
Russ Smith,NBA,2,2015,37,2
Sam Smith,NBA,3,1968,20,4
Steven Smith,NBA,3,2007,26,1
Stevin Smith,NBA,2,1997,51,1
Theron Smith,NBA,3,2004,47,2
Tony Smith,NBA,2,1991,9,11
William Smith,NBA,1,1972,27,2
Willie Smith,NBA,2,1977,45,4
Rik Smits,NBA,1,1989,31,12
Joe Smyth,NBA,3,1954,34,1
Tony Snell,NBA,0,2014,27,5
Eric Snow,NBA,2,1996,32,13
Kirk Snyder,NBA,2,2005,37,4
Chips Sobek,NBA,0,1950,28,1
Ricky Sobers,NBA,2,1976,31,11
Mike Sojourner,NBA,0,1975,43,3
Will Solomon,NBA,2,2002,43,8
Willie Somerset,NBA,2,1966,40,4
James Southerland,NBA,3,2014,40,1
Pape Sow,NBA,3,2005,55,3
Ken Spain,NBA,1,1971,30,1
Vassilis Spanoulis,NBA,2,2007,46,1
Odie Spears,NBA,2,1949,13,9
Marreese Speights,NBA,0,2009,39,10
Felton Spencer,NBA,1,1991,25,12
Tiago Splitter,NBA,0,2011,21,7
Latrell Sprewell,NBA,2,1993,30,13
Larry Spriggs,NBA,3,1982,46,5
Ryan Stack,NBA,3,1999,26,2
Jerry Stackhouse,NBA,0,1996,28,18
Terence Stansbury,NBA,2,1985,48,3
Nik Stauskas,NBA,2,2015,24,4
Matt Steigenga,NBA,3,1997,26,1
Vladimir Stepania,NBA,1,1999,36,6
D.J. Stephens,NBA,0,2014,20,1
Everette Stephens,NBA,2,1989,56,3
Jack Stephens,NBA,0,1956,36,1
Alex Stepheson,NBA,3,2016,28,1
Barry Stevens,NBA,0,1993,20,1
DeShawn Stevenson,NBA,2,2001,19,13
Dennis Stewart,NBA,3,1971,23,1
Larry Stewart,NBA,3,1992,52,6
Michael Stewart,NBA,1,1998,50,8
Greg Stiemsma,NBA,1,2012,42,4
Steve Stipanovich,NBA,1,1984,18,5
Alex Stivrins,NBA,3,1986,18,8
David Stockton,NBA,2,2015,58,1
Peja Stojakovic,NBA,0,1999,13,13
Julyan Stone,NBA,2,2012,51,7
Awvee Storey,NBA,0,2005,32,4
Amar'e Stoudemire,NBA,0,2003,42,14
Joe Strawder,NBA,1,1966,33,3
Rod Strickland,NBA,2,1989,7,17
John Stroeder,NBA,3,1988,42,2
Derek Strong,NBA,3,1992,13,10
Lamont Strothers,NBA,2,1992,21,2
Red Stroud,NBA,2,1968,47,1
Rodney Stuckey,NBA,2,2008,35,10
Gary Suiter,NBA,0,1971,22,1
Jared Sullinger,NBA,3,2013,43,5
DaJuan Summers,NBA,3,2010,30,4
Don Sunderlage,NBA,2,1954,29,2
Bruno Sundov,NBA,1,1999,26,7
Jon Sundvold,NBA,2,1984,20,9
Greg Sutton,NBA,2,1992,27,5
Keith Swagerty,NBA,3,1969,18,2
Mike Sweetney,NBA,3,2004,37,4
Robert Swift,NBA,1,2005,45,5
Stromile Swift,NBA,3,2001,15,9
Aaron Swinson,NBA,3,1995,21,1
Pape Sy,NBA,3,2011,45,1
Brett Szabo,NBA,1,1997,50,1
Zan Tabak,NBA,1,1995,35,7
Yuta Tabuse,NBA,2,2005,45,1
Levern Tart,NBA,0,1968,16,4
Jayson Tatum,NBA,3,2018,31,1
Anthony Taylor,NBA,2,1989,33,1
Brian Taylor,NBA,2,1973,23,10
Donell Taylor,NBA,2,2006,56,2
Jay Taylor,NBA,2,1990,46,1
Jeffery Taylor,NBA,3,2013,56,3
Jermaine Taylor,NBA,2,2010,49,2
Leonard Taylor,NBA,3,1990,43,1
Maurice Taylor,NBA,3,1998,38,10
Tyshawn Taylor,NBA,2,2013,44,2
Terry Teagle,NBA,0,1983,17,11
Jeff Teague,NBA,2,2010,21,9
Marquis Teague,NBA,2,2013,52,2
Mirza Teletovic,NBA,3,2013,40,6
Sebastian Telfair,NBA,2,2005,25,11
Milos Teodosic,NBA,2,2018,43,1
Daniel Theis,NBA,1,2018,28,1
Reggie Theus,NBA,2,1979,17,13
Peter Thibeaux,NBA,3,1985,22,2
David Thirdkill,NBA,0,1983,29,5
Adonis Thomas,NBA,3,2014,31,1
Charles Thomas,NBA,2,1992,46,1
Etan Thomas,NBA,3,2002,16,10
Irving Thomas,NBA,3,1991,50,1
Isaiah Thomas,NBA,2,2012,41,6
Jamel Thomas,NBA,3,2000,39,2
James Thomas,NBA,3,2005,50,2
John Thomas,NBA,3,1998,30,9
Kenny Thomas,NBA,3,2000,9,11
Malcolm Thomas,NBA,3,2012,29,4
Terry Thomas,NBA,3,1976,30,1
Tim Thomas,NBA,3,1998,11,13
Tyrus Thomas,NBA,3,2007,13,9
Trey Thompkins,NBA,3,2012,51,1
Bernard Thompson,NBA,0,1985,44,5
Corny Thompson,NBA,3,1983,43,1
David Thompson,NBA,0,1976,16,9
George Thompson,NBA,2,1970,24,6
Hollis Thompson,NBA,0,2014,36,4
Jason Thompson,NBA,0,2009,15,8
John Thompson,NBA,3,1965,42,2
Kevin Thompson,NBA,0,1994,36,1
Klay Thompson,NBA,0,2012,47,7
Mychal Thompson,NBA,0,1979,28,13
Paul Thompson,NBA,0,1984,27,3
Stephen Thompson,NBA,2,1992,30,1
Rod Thorn,NBA,2,1964,42,8
Al Thornton,NBA,3,2008,52,4
Dallas Thornton,NBA,2,1969,32,2
Marcus Thornton,NBA,2,2010,34,8
Nate Thurmond,NBA,0,1964,11,14
Hal Tidrick,NBA,0,1949,29,1
George Tinsley,NBA,3,1970,22,3
Wayman Tisdale,NBA,0,1986,9,12
Mike Tobey,NBA,1,2017,43,1
Ray Tolbert,NBA,3,1982,43,8
Anthony Tolliver,NBA,0,2009,50,10
Dean Tolson,NBA,3,1975,25,4
Sedric Toney,NBA,2,1986,36,9
Andy Tonkovich,NBA,2,1949,19,1
Gene Tormohlen,NBA,0,1963,31,8
Axel Toupane,NBA,0,2016,40,2
Keith Tower,NBA,0,1994,30,4
Linton Townes,NBA,0,1983,24,3
Karl-Anthony Towns,NBA,0,2016,28,3
George Trapp,NBA,0,1972,34,6
John Trapp,NBA,3,1969,39,5
Gary Trent,NBA,3,1996,34,9
Jeff Trepagnier,NBA,2,2002,35,3
Kelly Tripucka,NBA,0,1982,22,10
Ansley Truitt,NBA,1,1973,23,1
Jake Tsakalidis,NBA,1,2001,30,7
Alando Tucker,NBA,3,2008,21,3
P.J. Tucker,NBA,3,2007,23,12
Hedo Turkoglu,NBA,3,2001,38,15
Elston Turner,NBA,0,1982,38,8
Evan Turner,NBA,2,2011,19,8
Jack Turner,NBA,0,1962,19,1
Jeff Turner,NBA,0,1985,42,12
Wayne Turner,NBA,2,2000,29,1
Dave Twardzik,NBA,2,1973,26,8
Jeremy Tyler,NBA,1,2012,41,3
Edwin Ubiles,NBA,2,2012,49,1
Ekpe Udoh,NBA,0,2011,38,8
Beno Udrih,NBA,2,2005,26,13
Roko Ukic,NBA,2,2009,27,2
Tyler Ulis,NBA,2,2017,29,2
Kelvin Upshaw,NBA,2,1989,37,3
Jarrod Uthoff,NBA,3,2017,44,1
Ben Uzoh,NBA,2,2011,36,2
Darnell Valentine,NBA,2,1982,14,10
Ronnie Valentine,NBA,3,1981,22,1
Jan Van Breda Kolff,NBA,0,1975,16,9
Nick Van Exel,NBA,2,1994,31,13
Keith Van Horn,NBA,3,1998,14,9
